detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip
./diamond-details/LD13393588,1.3,Jul 29,Jul 30,10078,,7752,LD13393588,LD13393588,RD,Round,VS2,F,None,Ideal,59.0,None,1.0,Very Good,Excellent,61.0,False,,,7.11 x 7.13 x 4.20 mm,False,,0.16415507,False,True
./diamond-details/LD13410081,1.26,Aug 3,Aug 4,10078,,7998,LD13410081,LD13410081,RD,Round,VVS2,G,None,Ideal,60.2,Faint,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1339084473/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-1339084473/1/,7.07 x 7.05 x 4.25 mm,False,,0.4497548,False,False
./diamond-details/LD14008184,1.01,Jul 29,Jul 30,10079,,9979,LD14008184,LD14008184,RD,Round,IF,E,None,Ideal,61.2,None,1.01,Excellent,Very Good,58.0,False,,,6.52 x 6.48 x 3.98 mm,False,,0.2728004,False,True
./diamond-details/LD01849602,1.01,Jul 29,Jul 30,10080,,9980,LD01849602,LD01849602,RD,Round,VS2,D,None,Very Good,63.0,Medium Blue,1.0,Very Good,Very Good,57.0,False,,,6.38 x 6.35 x 4.01 mm,False,,0.006623156,False,True
./diamond-details/LD02406402,1.28,Jul 28,Jul 29,10080,,7875,LD02406402,LD02406402,RD,Round,VS1,H,None,Ideal,62.4,None,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2126875033/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2126875033/1/,6.94 x 6.97 x 4.34 mm,False,,0.1684836,False,True
./diamond-details/LD02507985,0.95,Jul 24,Jul 27,10080,,10611,LD02507985,LD02507985,RD,Round,IF,F,None,Ideal,61.9,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2145509702/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-2145509702/1/,6.32 x 6.28 x 3.90 mm,False,,0.20457222,False,True
./diamond-details/LD07350666,1.51,Jul 29,Jul 30,10081,,6676,LD07350666,LD07350666,RD,Round,SI1,D,None,Very Good,62.6,Medium,1.01,Very Good,Very Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1172749424/still_230x230.jpg,https://bluenile.v360.in/51/imaged/gia-1172749424/1/,7.28 x 7.24 x 4.55 mm,False,,0.27080813,False,True
./diamond-details/LD12700509,1.54,Aug 6,Aug 7,10083,,6547,LD12700509,LD12700509,RD,Round,SI1,H,None,Ideal,62.0,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2336169846/still_230x230.jpg,https://bluenile.v360.in/69/imaged/gia-2336169846/1/,7.39 x 7.43 x 4.59 mm,False,,0.1516176,False,False
./diamond-details/LD13869760,1.7,Aug 20,Aug 21,10083,,5931,LD13869760,LD13869760,RD,Round,SI1,J,None,Ideal,62.3,None,1.0,Excellent,Excellent,59.0,False,,,7.61 x 7.63 x 4.75 mm,False,,0.1145244,False,False
./diamond-details/LD13400453,1.5,Jul 28,Jul 29,10084,,6723,LD13400453,LD13400453,RD,Round,VVS2,H,None,Ideal,63.4,Faint,1.01,Excellent,Very Good,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1345267249/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-1345267249/1/,7.21 x 7.30 x 4.60 mm,False,,0.7264103,False,True
./diamond-details/LD13997072,1.7,Aug 20,Aug 21,10084,,5932,LD13997072,LD13997072,RD,Round,VVS2,K,None,Ideal,62.8,None,1.01,Excellent,Excellent,58.0,False,,,7.56 x 7.60 x 4.76 mm,False,,0.16976008,False,False
./diamond-details/LD13377282,1.3,Aug 20,Aug 21,10085,,7758,LD13377282,LD13377282,RD,Round,VS1,D,None,Ideal,63.3,Medium,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6341477260/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6341477260/1/,6.88 x 6.93 x 4.37 mm,False,,0.6463045,False,False
./diamond-details/LD14007941,1.51,Aug 10,Aug 11,10086,,6679,LD14007941,LD14007941,RD,Round,SI1,G,None,Ideal,58.9,None,1.01,Excellent,Excellent,61.0,False,,,7.50 x 7.46 x 4.41 mm,False,,0.15784352,False,False
./diamond-details/LD13996146,1.18,Aug 6,Aug 7,10088,,8549,LD13996146,LD13996146,RD,Round,VS2,D,None,Ideal,58.8,None,1.01,Excellent,Excellent,61.0,False,,,6.96 x 6.91 x 4.08 mm,False,,0.099838026,False,False
./diamond-details/LD13564130,1.5,Aug 20,Aug 21,10089,,6726,LD13564130,LD13564130,RD,Round,VVS2,H,None,Good,64.3,None,1.01,Excellent,Excellent,56.0,False,,,7.10 x 7.16 x 4.58 mm,False,,0.19436969,False,False
./diamond-details/LD13962369,1.7,Jul 29,Jul 30,10089,,5935,LD13962369,LD13962369,RD,Round,SI2,G,None,Ideal,63.1,None,1.01,Very Good,Excellent,55.0,False,,,7.55 x 7.60 x 4.78 mm,False,,0.16814314,False,True
./diamond-details/LD11583989,1.4,Aug 20,Aug 21,10090,,7207,LD11583989,LD11583989,RD,Round,VS2,G,None,Ideal,63.2,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2307950240/still_230x230.jpg?v=2,https://bluenile.v360.in/50/imaged/gia-2307950240/2/,7.06 x 7.12 x 4.49 mm,False,,0.3621719,False,False
./diamond-details/LD13981259,1.11,Aug 6,Aug 7,10091,,9091,LD13981259,LD13981259,RD,Round,VS2,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,57.0,False,,,6.56 x 6.60 x 4.13 mm,False,,0.040533736,False,False
./diamond-details/LD13855235,1.51,Aug 10,Aug 11,10092,,6683,LD13855235,LD13855235,RD,Round,SI1,F,None,Ideal,62.6,None,1.01,Excellent,Excellent,57.0,False,,,7.33 x 7.29 x 4.58 mm,False,,0.17825021,False,False
./diamond-details/LD12091048,1.72,Aug 3,Aug 4,10094,,5869,LD12091048,LD12091048,RD,Round,VVS2,J,None,Ideal,61.1,Strong,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2176533375/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2176533375/1/,7.72 x 7.68 x 4.71 mm,False,,0.649383,False,False
./diamond-details/LD13808788,1.3,Jul 29,Jul 30,10094,,7765,LD13808788,LD13808788,RD,Round,VS1,F,None,Ideal,62.4,None,1.0,Excellent,Excellent,58.0,False,,,6.97 x 6.94 x 4.35 mm,False,,0.26944315,False,True
./diamond-details/LD13892234,2.01,Aug 20,Aug 21,10094,,5022,LD13892234,LD13892234,RD,Round,SI1,K,None,Ideal,62.3,Faint,1.01,Excellent,Excellent,58.0,False,,,8.00 x 8.05 x 5.00 mm,False,,0.23477142,False,False
./diamond-details/LD13943663,1.63,Aug 10,Aug 11,10094,,6193,LD13943663,LD13943663,RD,Round,VVS2,I,None,Ideal,62.2,None,1.01,Excellent,Excellent,58.0,False,,,7.52 x 7.46 x 4.66 mm,False,,0.42751127,False,False
./diamond-details/LD02404789,1.41,Jul 24,Jul 27,10096,,7160,LD02404789,LD02404789,RD,Round,VS1,I,Small,Ideal,61.8,None,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2145259730/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-2145259730/1/,7.18 x 7.15 x 4.43 mm,False,,0.18134199,False,True
./diamond-details/LD11328690,1.31,Jul 24,Jul 27,10097,,7708,LD11328690,LD11328690,RD,Round,VS1,H,None,Ideal,61.9,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5192730185/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-5192730185/1/,7.02 x 6.99 x 4.33 mm,False,,0.2324713,False,True
./diamond-details/LD12822406,1.0,Jul 31,Aug 3,10099,,10099,LD12822406,LD12822406,RD,Round,VVS2,D,None,Ideal,60.0,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332121596/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6332121596/1/,6.53 x 6.57 x 3.94 mm,False,,0.3029299,False,False
./diamond-details/LD12703619,1.5,Jul 29,Jul 30,10103,,6735,LD12703619,LD12703619,RD,Round,VS1,H,None,Ideal,63.1,None,1.0,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5326952054/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5326952054/1/,7.28 x 7.26 x 4.59 mm,False,,0.64117897,False,True
./diamond-details/LD13218048,1.5,Jul 28,Jul 29,10103,,6735,LD13218048,LD13218048,RD,Round,SI1,H,None,Ideal,63.1,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5336521968/still_230x230.jpg,https://bluenile.v360.in/51/imaged/gia-5336521968/1/,7.29 x 7.25 x 4.59 mm,False,,0.13698536,False,True
./diamond-details/LD13719665,2.0,Aug 20,Aug 21,10103,,5052,LD13719665,LD13719665,RD,Round,SI2,H,None,Good,65.3,None,1.02,Very Good,Good,53.0,False,,,7.68 x 7.85 x 5.07 mm,False,,0.3870207,False,False
./diamond-details/LD13943684,1.5,Aug 10,Aug 11,10103,,6735,LD13943684,LD13943684,RD,Round,VS2,F,None,Ideal,63.0,Strong Blue,1.01,Excellent,Excellent,54.0,False,,,7.31 x 7.27 x 4.60 mm,False,,0.5255047,False,False
./diamond-details/LD13346163,1.29,Jul 29,Jul 30,10104,,7833,LD13346163,LD13346163,RD,Round,VS2,E,None,Ideal,63.7,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204106113/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6204106113/1/,6.90 x 6.85 x 4.38 mm,False,,0.3377052,False,True
./diamond-details/LD13644753,1.34,Aug 20,Aug 21,10104,,7540,LD13644753,LD13644753,RD,Round,VS2,F,None,Ideal,61.3,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201889947/still_230x230.jpg,https://bluenile.v360.in/7/imaged/gia-5201889947/1/,7.08 x 7.12 x 4.36 mm,False,,0.36842713,False,False
./diamond-details/LD13123531,1.03,Aug 13,Aug 14,10105,,9811,LD13123531,LD13123531,RD,Round,VS1,D,None,Ideal,59.9,None,1.0,Excellent,Excellent,61.0,False,,,6.57 x 6.60 x 3.95 mm,False,,0.0399801,False,False
./diamond-details/LD13810604,1.52,Aug 5,Aug 6,10108,,6650,LD13810604,LD13810604,RD,Round,VVS2,I,None,Ideal,60.3,None,1.01,Excellent,Excellent,61.0,False,,,7.47 x 7.42 x 4.49 mm,False,,0.3206673,False,False
./diamond-details/LD12473791,1.5,Jul 29,Jul 30,10113,,6742,LD12473791,LD12473791,RD,Round,SI1,E,None,Very Good,63.2,None,1.01,Very Good,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6302610132/still_230x230.jpg,https://bluenile.v360.in/51/imaged/gia-6302610132/1/,7.27 x 7.23 x 4.58 mm,False,,0.22015953,False,True
./diamond-details/LD13861528,1.52,Jul 29,Jul 30,10114,,6654,LD13861528,LD13861528,RD,Round,SI1,F,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,59.0,False,,,7.31 x 7.33 x 4.56 mm,False,,0.19095013,False,True
./diamond-details/LD13246503,1.63,Aug 20,Aug 21,10115,,6206,LD13246503,LD13246503,RD,Round,SI1,H,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6342213543/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-6342213543/1/,7.42 x 7.48 x 4.68 mm,False,,0.23663194,False,False
./diamond-details/LD13917242,1.51,Aug 20,Aug 21,10115,,6699,LD13917242,LD13917242,RD,Round,VVS2,I,None,Ideal,62.8,None,1.01,Excellent,Excellent,58.0,False,,,7.24 x 7.30 x 4.57 mm,False,,0.26002166,False,False
./diamond-details/LD14001841,2.01,Jul 28,Jul 29,10115,,5032,LD14001841,LD14001841,RD,Round,SI1,J,None,Very Good,65.0,None,1.02,Excellent,Very Good,58.0,False,,,7.87 x 7.73 x 5.07 mm,False,,0.30569014,False,True
./diamond-details/LD13906624,2.01,Aug 20,Aug 21,10116,,5033,LD13906624,LD13906624,RD,Round,SI1,J,None,Good,66.2,Medium,1.01,Very Good,Very Good,62.0,False,,,7.66 x 7.71 x 5.09 mm,False,,0.14588438,False,False
./diamond-details/LD13622187,1.4,Jul 29,Jul 30,10117,,7226,LD13622187,LD13622187,RD,Round,SI1,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,58.0,False,,,7.13 x 7.08 x 4.47 mm,False,,0.089566365,False,True
./diamond-details/LD13739682,1.7,Aug 20,Aug 21,10118,,5952,LD13739682,LD13739682,RD,Round,VVS2,K,None,Ideal,62.1,Faint,1.01,Excellent,Very Good,58.0,False,,,7.55 x 7.61 x 4.71 mm,False,,0.16272432,False,False
./diamond-details/LD12085569,1.18,Jul 28,Jul 29,10121,,8577,LD12085569,LD12085569,RD,Round,IF,E,None,Ideal,62.6,Medium Blue,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5192701847/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-5192701847/1/,6.72 x 6.75 x 4.22 mm,False,,0.7462511,False,True
./diamond-details/LD13735547,1.26,Aug 20,Aug 21,10122,,8033,LD13735547,LD13735547,RD,Round,VS1,F,None,Ideal,62.4,None,1.01,Excellent,Excellent,57.0,False,,,6.88 x 6.92 x 4.31 mm,False,,0.2142559,False,False
./diamond-details/LD13810584,1.3,Aug 5,Aug 6,10122,,7786,LD13810584,LD13810584,RD,Round,VS2,F,None,Ideal,63.0,None,1.0,Excellent,Excellent,56.0,False,,,6.94 x 6.92 x 4.37 mm,False,,0.18851972,False,False
./diamond-details/LD09783990,1.33,Aug 3,Aug 4,10126,,7614,LD09783990,LD09783990,RD,Round,VS1,G,None,Ideal,62.0,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7286173945/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7286173945/1/,7.06 x 7.02 x 4.37 mm,False,,0.32835686,False,False
./diamond-details/LD11804244,1.3,Jul 29,Jul 30,10126,,7789,LD11804244,LD11804244,RD,Round,VS1,E,None,Ideal,62.7,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1313135214/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-1313135214/1/,6.95 x 6.90 x 4.34 mm,False,,0.5157945,False,True
./diamond-details/LD13453500,1.4,Aug 20,Aug 21,10127,,7234,LD13453500,LD13453500,RD,Round,SI1,E,None,Ideal,62.7,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7331930770/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7331930770/1/,7.11 x 7.15 x 4.47 mm,False,,0.14090851,False,False
./diamond-details/LD02383472,1.08,Aug 3,Aug 4,10128,,9378,LD02383472,LD02383472,RD,Round,VVS2,D,None,Ideal,62.8,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2131914005/still_230x230.jpg,https://bluenile.v360.in/67/imaged/gia-2131914005/1/,6.55 x 6.50 x 4.09 mm,False,,0.28383592,False,False
./diamond-details/LD13970350,1.4,Aug 7,Aug 10,10129,,7235,LD13970350,LD13970350,RD,Round,SI1,D,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2354437688/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-2354437688/1/,7.08 x 7.12 x 4.44 mm,False,,0.14335057,False,False
./diamond-details/LD14010860,1.19,Aug 7,Aug 10,10129,,8512,LD14010860,LD14010860,RD,Round,VS2,D,None,Ideal,62.2,None,1.0,Excellent,Excellent,57.0,False,,,6.76 x 6.78 x 4.21 mm,False,,0.072365135,False,False
./diamond-details/LD14005156,1.72,Aug 20,Aug 21,10130,,5890,LD14005156,LD14005156,RD,Round,VVS1,K,None,Very Good,61.3,None,1.0,Excellent,Excellent,59.0,False,,,7.68 x 7.69 x 4.71 mm,False,,0.18023202,False,False
./diamond-details/LD11902701,1.51,Jul 29,Jul 30,10131,,6709,LD11902701,LD11902701,RD,Round,SI2,D,None,Ideal,62.3,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7313624197/still_230x230.jpg,https://bluenile.v360.in/13/imaged/gia-7313624197/1/,7.33 x 7.32 x 4.56 mm,False,,0.20847803,False,True
./diamond-details/LD13193185,1.9,Jul 29,Jul 30,10131,,5332,LD13193185,LD13193185,RD,Round,SI1,K,None,Ideal,62.3,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3335748679/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-3335748679/1/,7.93 x 7.89 x 4.92 mm,False,,0.2216591,False,True
./diamond-details/LD12734810,2.0,Aug 3,Aug 4,10132,,5066,LD12734810,LD12734810,RD,Round,SI2,K,None,Ideal,60.1,None,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327917453/still_230x230.jpg?v=2,https://bluenile.v360.in/17/imaged/gia-2327917453/2/,8.17 x 8.13 x 4.90 mm,False,,0.32224283,False,False
./diamond-details/LD08717425,1.3,Jul 29,Jul 30,10134,,7795,LD08717425,LD08717425,RD,Round,VS1,G,None,Ideal,61.1,None,1.01,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5181209834/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-5181209834/1/,7.03 x 6.99 x 4.28 mm,False,,0.31231633,False,True
./diamond-details/LD13563383,1.13,Jul 31,Aug 3,10134,,8968,LD13563383,LD13563383,RD,Round,VVS2,E,None,Ideal,61.7,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5343524163/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-5343524163/1/,6.69 x 6.75 x 4.14 mm,False,,0.36965463,False,False
./diamond-details/LD13878808,1.8,Aug 10,Aug 11,10137,,5632,LD13878808,LD13878808,RD,Round,SI2,H,None,Ideal,62.9,None,1.01,Excellent,Excellent,57.0,False,,,7.75 x 7.69 x 4.86 mm,False,,0.34275317,False,False
./diamond-details/LD12760375,1.31,Jul 24,Jul 27,10140,,7740,LD12760375,LD12760375,RD,Round,SI1,F,None,Ideal,61.0,None,1.0,Very Good,Very Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1192545168/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-1192545168/1/,7.10 x 7.07 x 4.32 mm,False,,0.06325146,False,True
./diamond-details/LD00992656,1.3,Jul 24,Jul 27,10143,,7802,LD00992656,LD00992656,RD,Round,VS1,H,Small,Ideal,61.3,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5121420606/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-5121420606/1/,7.01 x 6.96 x 4.28 mm,False,,0.1950837,False,True
./diamond-details/LD13853451,1.6,Aug 10,Aug 11,10143,,6339,LD13853451,LD13853451,RD,Round,SI1,H,None,Ideal,62.6,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7356114356/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7356114356/1/,7.45 x 7.41 x 4.65 mm,False,,0.23193286,False,False
./diamond-details/LD00035327,1.02,Aug 13,Aug 14,10145,,9946,LD00035327,LD00035327,RD,Round,VS1,D,None,Ideal,60.9,None,1.0,Excellent,Excellent,60.0,False,,,6.49 x 6.52 x 3.96 mm,False,,0.028452966,False,False
./diamond-details/LD13872438,1.8,Aug 3,Aug 4,10145,,5636,LD13872438,LD13872438,RD,Round,VVS2,K,None,Ideal,62.1,Medium,1.01,Excellent,Excellent,60.0,False,,,7.75 x 7.81 x 4.83 mm,False,,0.29913563,False,False
./diamond-details/LD13976179,1.54,Jul 29,Jul 30,10146,,6588,LD13976179,LD13976179,RD,Round,VS2,H,None,Ideal,60.4,None,1.0,Excellent,Excellent,62.0,False,,,7.45 x 7.42 x 4.49 mm,False,,0.35892588,False,True
./diamond-details/LD13995619,1.54,Jul 29,Jul 30,10148,,6590,LD13995619,LD13995619,RD,Round,VS1,H,None,Ideal,61.1,Medium Blue,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6162124062/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-6162124062/1/,7.44 x 7.47 x 4.56 mm,False,,0.64857537,False,True
./diamond-details/LD13964938,1.57,Jul 28,Jul 29,10149,,6464,LD13964938,LD13964938,RD,Round,SI2,E,None,Ideal,62.2,None,1.0,Excellent,Excellent,58.0,False,,,7.42 x 7.40 x 4.61 mm,False,,0.12845384,False,True
./diamond-details/LD13995943,1.51,Aug 20,Aug 21,10149,,6721,LD13995943,LD13995943,RD,Round,VVS2,I,None,Ideal,60.5,None,1.01,Excellent,Excellent,58.0,False,,,7.43 x 7.39 x 4.49 mm,False,,0.29172537,False,False
./diamond-details/LD13899763,1.6,Aug 20,Aug 21,10152,,6345,LD13899763,LD13899763,RD,Round,SI1,J,None,Ideal,62.2,None,1.01,Excellent,Excellent,59.0,False,,,7.44 x 7.48 x 4.64 mm,False,,0.03366245,False,False
./diamond-details/LD13945005,1.5,Aug 10,Aug 11,10153,,6769,LD13945005,LD13945005,RD,Round,VVS1,I,None,Ideal,62.7,None,1.01,Excellent,Excellent,57.0,False,,,7.28 x 7.32 x 4.57 mm,False,,0.2806335,False,False
./diamond-details/LD13956063,1.2,Aug 20,Aug 21,10154,,8462,LD13956063,LD13956063,RD,Round,VVS2,F,None,Ideal,60.9,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2357293356/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2357293356/1/,6.87 x 6.82 x 4.17 mm,False,,0.41094133,False,False
./diamond-details/LD12579944,1.23,Aug 20,Aug 21,10156,,8257,LD12579944,LD12579944,RD,Round,VVS2,F,None,Ideal,62.8,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2337049709/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2337049709/1/,6.79 x 6.83 x 4.28 mm,False,,0.43924952,False,False
./diamond-details/LD13420144,1.56,Aug 3,Aug 4,10156,,6510,LD13420144,LD13420144,RD,Round,SI1,I,None,Ideal,61.9,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1349525156/still_230x230.jpg,https://bluenile.v360.in/63/imaged/gia-1349525156/1/,7.38 x 7.43 x 4.58 mm,False,,0.06521163,False,False
./diamond-details/LD14010777,1.3,Aug 20,Aug 21,10157,,7813,LD14010777,LD14010777,RD,Round,SI1,D,None,Ideal,62.5,None,1.01,Excellent,Excellent,56.0,False,,,6.98 x 6.93 x 4.35 mm,False,,0.045445357,False,False
./diamond-details/LD12378852,1.2,Aug 20,Aug 21,10160,,8467,LD12378852,LD12378852,RD,Round,VVS2,E,None,Ideal,62.9,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327720343/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-2327720343/1/,6.73 x 6.77 x 4.24 mm,False,,0.4074237,False,False
./diamond-details/LD13164775,1.26,Aug 3,Aug 4,10160,,8063,LD13164775,LD13164775,RD,Round,VVS2,G,None,Ideal,60.6,None,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6345076704/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-6345076704/1/,7.02 x 7.00 x 4.25 mm,False,,0.44735435,False,False
./diamond-details/LD02551081,1.23,Jul 28,Jul 29,10167,,8266,LD02551081,LD02551081,RD,Round,SI1,E,None,Ideal,60.3,Faint,1.0,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2136111141/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2136111141/1/,6.92 x 6.94 x 4.18 mm,False,,0.031591192,False,True
./diamond-details/LD02160166,1.38,Jul 28,Jul 29,10168,,7368,LD02160166,LD02160166,RD,Round,VS2,I,None,Ideal,62.2,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1132391442/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-1132391442/1/,7.07 x 7.12 x 4.41 mm,False,,0.03522656,False,True
./diamond-details/LD13278864,1.23,Aug 20,Aug 21,10170,,8268,LD13278864,LD13278864,RD,Round,VVS2,F,None,Ideal,62.3,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2344259926/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-2344259926/1/,6.78 x 6.84 x 4.24 mm,False,,0.42213753,False,False
./diamond-details/LD14008217,1.31,Aug 20,Aug 21,10170,,7763,LD14008217,LD14008217,RD,Round,VVS2,G,None,Ideal,62.2,None,1.01,Excellent,Excellent,56.0,False,,,7.02 x 7.07 x 4.38 mm,False,,0.30217505,False,False
